cmd,rep,wall_time_s,user_time_s,sys_time_s,cpu_pct,max_rss_kb,minor_faults,major_faults,voluntary_ctx,involuntary_ctx,fs_inputs,fs_outputs,exit_code,timestamp,impl,N,M,K,items_per_producer,producer_delay_us,consumer_delay_us,wall_time_ms,items_consumed,throughput_per_sec,latency_mean_us,latency_p50_us,latency_p95_us,latency_p99_us,latency_max_us,rep_idx
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 1 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.12,0.47,0.01,386.0,52096,8033,0,321,151,0,64,0,2026-05-14T10:21:49,java-lockfree,1,8,4,10000,0,0,82.043,80000,975101.7,6.518,0.958,5.167,14.084,18134.225,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 1 --M 8 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.13,0.45,0.03,364.0,51748,8060,0,370,116,0,64,0,2026-05-14T10:21:49,java-lockfree,1,8,4,10000,0,0,83.518,80000,957882.77,6.154,0.917,4.875,13.417,24305.815,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.16,0.65,0.01,401.0,52264,8239,0,400,234,0,64,0,2026-05-14T10:21:49,java-lockfree,1,8,8,10000,0,0,111.625,80000,716686.95,9.081,0.959,4.792,15.542,27119.795,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.19,0.87,0.05,466.0,53140,8466,0,424,291,0,64,0,2026-05-14T10:21:49,java-lockfree,1,8,8,10000,0,0,151.279,80000,528824.32,12.691,0.917,4.084,11.542,51728.695,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 1 --M 8 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.14,0.56,0.02,397.0,52752,8176,0,422,201,0,64,0,2026-05-14T10:21:49,java-lockfree,1,8,8,10000,0,0,98.052,80000,815895.55,6.834,0.958,4.75,10.833,20740.329,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.07,0.02,167.0,44168,6023,0,296,13,0,64,0,2026-05-14T10:21:49,java-lockfree,4,1,1,10000,0,0,19.754,10000,506225.82,2.521,0.625,3.25,8.375,2059.224,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.06,0.08,0.02,170.0,44364,6051,0,297,8,0,64,0,2026-05-14T10:21:49,java-lockfree,4,1,1,10000,0,0,16.847,10000,593568.47,2.75,0.917,2.708,7.875,2440.894,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.07,0.02,168.0,44304,6040,0,280,9,0,64,0,2026-05-14T10:21:49,java-lockfree,4,1,1,10000,0,0,16.304,10000,613336.94,2.264,0.875,2.291,7.958,1846.598,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.05,0.08,0.01,183.0,44496,6070,0,290,11,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,2,10000,0,0,16.645,10000,600776.32,2.659,1.459,2.125,6.334,2010.64,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.05,0.08,0.01,175.0,43652,5768,0,283,9,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,2,10000,0,0,18.719,10000,534230.24,4.095,1.583,6.167,7.917,1669.221,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.09,0.01,186.0,43792,5778,0,289,7,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,2,10000,0,0,22.674,10000,441030.34,4.698,1.958,6.375,12.542,2111.016,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.11,0.01,205.0,44048,5867,0,285,20,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,4,10000,0,0,20.971,10000,476846.19,4.564,3.375,5.042,6.709,1571.137,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.05,0.1,0.01,207.0,44488,5992,0,299,14,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,4,10000,0,0,20.019,10000,499524.68,4.068,2.708,4.792,6.459,1889.848,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.05,0.08,0.02,186.0,43792,5839,0,328,12,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,4,10000,0,0,19.432,10000,514607.73,3.787,1.625,5.417,7.458,1913.181,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.14,0.01,247.0,44176,5957,0,322,54,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,8,10000,0,0,28.951,10000,345415.97,5.166,3.166,4.917,7.75,3101.357,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.07,0.11,0.01,194.0,44688,6132,0,295,33,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,8,10000,0,0,22.43,10000,445837.1,5.19,3.25,4.917,6.666,5346.125,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 1 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.05,0.12,0.01,233.0,44368,5961,0,290,46,0,64,0,2026-05-14T10:21:50,java-lockfree,4,1,8,10000,0,0,23.377,10000,427766.79,4.419,2.208,4.417,6.208,2112.058,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.08,0.01,150.0,44624,6130,0,256,2,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,1,10000,0,0,19.423,20000,1029692.36,1.729,0.667,2.125,5.125,2015.808,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.06,0.08,0.01,151.0,44304,5996,0,284,4,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,1,10000,0,0,19.34,20000,1034149.26,1.848,0.667,1.833,6.458,2386.06,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.09,0.01,153.0,44496,6136,0,273,8,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,1,10000,0,0,19.439,20000,1028847.02,2.145,1.208,2.042,6.041,2014.891,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.1,0.01,208.0,45200,6294,0,344,13,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,2,10000,0,0,20.393,20000,980751.09,2.319,1.125,2.708,6.792,2715.022,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.06,0.12,0.01,207.0,44560,6033,0,297,11,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,2,10000,0,0,27.973,20000,714968.51,3.743,1.0,6.791,10.333,2828.814,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.06,0.11,0.01,207.0,44496,6025,0,290,9,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,2,10000,0,0,25.033,20000,798945.81,3.624,1.917,6.75,10.458,1900.682,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.12,0.02,231.0,45216,6186,0,290,18,0,64,0,2026-05-14T10:21:50,java-lockfree,4,2,4,10000,0,0,25.691,20000,778470.34,3.596,1.083,4.542,5.917,9147.738,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.07,0.12,0.01,200.0,44936,6162,0,310,25,0,64,0,2026-05-14T10:21:51,java-lockfree,4,2,4,10000,0,0,24.21,20000,826089.94,2.87,1.125,5.083,7.001,2389.31,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.12,0.01,197.0,45120,6243,0,284,19,0,64,0,2026-05-14T10:21:51,java-lockfree,4,2,4,10000,0,0,23.921,20000,836100.76,2.667,1.334,4.917,6.792,1724.471,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.17,0.02,242.0,46600,6594,0,320,73,0,64,0,2026-05-14T10:21:51,java-lockfree,4,2,8,10000,0,0,31.71,20000,630710.09,4.589,2.126,5.084,8.542,3212.525,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.06,0.16,0.01,268.0,45832,6421,0,355,66,0,64,0,2026-05-14T10:21:51,java-lockfree,4,2,8,10000,0,0,28.872,20000,692706.26,5.318,2.209,4.834,7.166,4545.952,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 2 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.08,0.23,0.01,285.0,46980,6936,0,329,74,0,64,0,2026-05-14T10:21:51,java-lockfree,4,2,8,10000,0,0,40.723,20000,491125.64,6.387,2.666,5.125,8.042,11113.753,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.06,0.14,0.01,243.0,46288,6497,0,325,21,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,1,10000,0,0,28.921,40000,1383081.2,2.792,1.0,3.625,8.334,5369.0,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.06,0.15,0.01,256.0,48264,7233,0,326,27,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,1,10000,0,0,27.211,40000,1470018.28,2.465,1.0,3.291,9.334,3168.024,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 1 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.07,0.18,0.01,280.0,47676,7086,0,276,37,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,1,10000,0,0,32.022,40000,1249137.98,3.335,0.833,3.25,9.792,3864.78,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.2,0.01,257.0,49304,7506,0,311,41,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,2,10000,0,0,32.24,40000,1240691.48,3.259,1.25,6.583,15.75,2318.643,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.08,0.17,0.01,224.0,49296,7279,0,346,34,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,2,10000,0,0,31.84,40000,1256297.9,3.152,0.791,3.166,10.0,5119.665,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 2 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.08,0.19,0.02,276.0,47184,6772,0,381,44,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,2,10000,0,0,35.25,40000,1134746.94,3.685,1.209,6.875,19.583,3821.364,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.08,0.22,0.01,289.0,48912,7199,0,326,65,0,64,0,2026-05-14T10:21:51,java-lockfree,4,4,4,10000,0,0,40.892,40000,978194.74,3.704,1.208,7.333,15.167,3239.442,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.08,0.23,0.01,296.0,48916,7259,0,320,62,0,64,0,2026-05-14T10:21:52,java-lockfree,4,4,4,10000,0,0,39.918,40000,1002049.52,3.818,1.375,6.375,14.791,6770.803,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 4 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.08,0.24,0.02,328.0,50936,8448,0,323,78,0,64,0,2026-05-14T10:21:52,java-lockfree,4,4,4,10000,0,0,41.074,40000,973848.42,4.512,1.75,7.167,22.208,3453.527,2
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,0,0.07,0.19,0.02,290.0,49168,7333,0,378,97,0,64,0,2026-05-14T10:21:52,java-lockfree,4,4,8,10000,0,0,32.831,40000,1218357.36,3.456,1.292,4.875,12.25,4213.408,0
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,1,0.1,0.33,0.01,332.0,49348,7428,0,305,120,0,64,0,2026-05-14T10:21:52,java-lockfree,4,4,8,10000,0,0,56.414,40000,709046.69,6.535,2.125,4.958,14.417,17144.009,1
java -cp /home/vboxuser/os-final-project/paper2-concurrency/pc/java ProducerConsumerLockFree --N 4 --M 4 --K 8 --items 10000 --producer-delay-us 0 --consumer-delay-us 0,2,0.17,0.6,0.09,412.0,47888,6898,0,375,131,0,64,0,2026-05-14T10:21:52,java-lockfree,4,4,8,10000,0,0,117.258,40000,341127.62,6.387,1.584,4.125,7.333,19953.697,2
